,model_type,classifier,parameters,train_time,test_time,accuracy,f1_score,precision,recall,auc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,p_at_30,p_at_50,r_at_1,r_at_2,r_at_5,r_at_10,r_at_20,r_at_30,r_at_50
37,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",0.6896247863769531,0.1431264877319336,0.9189967982924226,0.9438484870903306,0.9374055309858367,0.9503806233283435,0.8950623936463636,1.0,1.0,1.0,0.9930375565380901,0.9933424810692687,0.9918347986651082,0.9774254205417493,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13862776954020134,0.27734067384163513,0.41537959461664525,0.6822415982632509
38,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",0.7116429805755615,0.14913392066955566,0.9029323575748336,0.9333370562202459,0.9185576004891353,0.9485998879058977,0.868104698776748,1.0,1.0,1.0,1.0,0.9918940895461706,0.9890227168775728,0.9788890582914062,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13959972473093868,0.27693628372578094,0.4142018970862628,0.6832632153980405
39,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10}",0.6746096611022949,0.14012980461120605,0.8764699903440565,0.9153753224733927,0.8987079573420836,0.9326725929919902,0.8336079162534167,1.0,1.0,1.0,1.0,0.9914112923718047,0.9901407734918941,0.9793261167860955,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13959972473093868,0.2768014870204962,0.4146701382730414,0.6835682816257902
40,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.5184314250946045,0.13212227821350098,0.8369619352543579,0.8978178679381703,0.8146480468885472,0.9999006761118955,0.7126991421837224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13959972473093868,0.27919944946187736,0.41879917419281604,0.6979986236546935
41,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10}",4.163756608963013,0.4173758029937744,0.9050058443868476,0.9343283162584145,0.9254776405080912,0.9433499109632288,0.8757633156586214,1.0,1.0,1.0,0.9996950754688214,0.9763429384560655,0.9807897545357525,0.9884738527214515,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13955715735032245,0.2725944109029251,0.41075393925634784,0.6899533887182252
42,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",41.24277591705322,3.278963327407837,0.9375006352594399,0.9569406805179163,0.9447021492813837,0.9695004717884685,0.9130964386639997,1.0,1.0,1.0,1.0,0.9934441225796615,0.988328166556555,0.9786146262133455,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13959972473093868,0.2773690520953793,0.4139110199853852,0.6830716621852674
43,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1}",0.5544965267181396,0.1762070655822754,0.8369619352543579,0.8978178679381703,0.8146480468885472,0.9999006761118955,0.7126991421837224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13959972473093868,0.27919944946187736,0.41879917419281604,0.6979986236546935
44,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10}",4.619171380996704,0.7887184619903564,0.9350510748589724,0.9553652505553148,0.9408478995122823,0.9703376302739211,0.9081403112761296,1.0,1.0,1.0,1.0,0.9924785282309295,0.9931222577967509,0.9789297148955634,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.13959972473093868,0.27709945868480984,0.4159187814377842,0.6832915936517846
45,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 100}",45.2698609828949,6.982309579849243,0.9130050312547644,0.9375296513367735,0.9653177018750235,0.9112966733592048,0.9143078848459317,1.0,1.0,1.0,0.9998983584896072,0.9974081414849825,0.9947654622147685,0.9839406413579306,0.01395500627868864,0.02791710712081332,0.06979631508375132,0.1395855356040666,0.27847580399140137,0.41660695409108,0.6867892134257518
46,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.35, 'n_estimators': 5}",0.3573181629180908,0.2202003002166748,0.8369619352543579,0.8978178679381703,0.8146480468885472,0.9999006761118955,0.7126991421837224,0.9684799186578547,0.9682337992376112,0.964931896726977,0.9602073486812014,0.9546424759871932,0.9550066913994342,0.9524927580423845,0.013515143345654226,0.027030286691308452,0.06734869069831788,0.13404468156052018,0.2665356537285478,0.39995601370669653,0.6648386341546473
47,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.35, 'n_estimators': 10}",0.3803567886352539,0.3272721767425537,0.8362656909081669,0.8974269177135797,0.8139998267348176,0.9999077706753315,0.7114665069404033,0.9156075241484494,0.9158831003811944,0.9207155926001219,0.914417848249225,0.9107587538750825,0.8926496247734241,0.8788433196117295,0.012777308748306173,0.025568806623484423,0.06426255560364093,0.12765247990464906,0.25428334267450853,0.37384092569863714,0.613431427497109
48,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.35, 'n_estimators': 20}",1.2040348052978516,0.6786148548126221,0.7163896935508461,0.8347526886814801,0.7163738380455278,1.0,0.5000985362882275,0.9786476868327402,0.9811944091486658,0.9799756047977232,0.9761142450576815,0.9640443156985313,0.9512290152631668,0.9056055292981654,0.013657034614375004,0.02739210942654644,0.06839868608685165,0.13626527991600038,0.2691606421998822,0.39837392606045985,0.6321114130241996
49,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.5, 'n_estimators': 5}",0.23520874977111816,0.2151949405670166,0.7163337907201301,0.8347254998919232,0.7163337907201301,1.0,0.5,0.9771225216065074,0.9341804320203304,0.8832079690994105,0.9358642069421151,0.865070894953499,0.9100472633023327,0.9133201199369823,0.013635750924066888,0.02607961519087923,0.06164466169574255,0.1306463856746575,0.24152731761651047,0.38112704234744915,0.6374961866721531
50,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.5, 'n_estimators': 10}",0.4744279384613037,0.3533191680908203,0.7163337907201301,0.8347254998919232,0.7163337907201301,1.0,0.5,0.9954245043213015,0.9946632782719187,0.9939011994307786,0.9830766885195914,0.9232352492758042,0.896240958140638,0.8846470498551608,0.01389115520776429,0.0277681212886565,0.06937064127758899,0.13723723510673771,0.25776677332160364,0.3753449731470774,0.6174824232190872
51,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.5, 'n_estimators': 20}",1.0059099197387695,0.603543758392334,0.7163337907201301,0.8347254998919232,0.7163337907201301,1.0,0.5,1.0,0.9992376111817026,0.9959341329538524,0.9913096508614118,0.9751232403313513,0.9579542952008266,0.9139807897545358,0.01395500627868864,0.027895823430505205,0.06951253254630976,0.13838655438337602,0.2722538718579952,0.40119046774456735,0.6379573332954956
52,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.65, 'n_estimators': 5}",0.3933544158935547,0.2182004451751709,0.7163337907201301,0.8347254998919232,0.7163337907201301,1.0,0.5,0.8693441789527199,0.9047013977128335,0.8846310225655621,0.8779793667733903,0.885043451745693,0.8784198133184259,0.8284901153631143,0.012131703475626627,0.02525664583229871,0.0617439855838471,0.12256567792100913,0.2471036444772371,0.3678814924123644,0.5782849602349719
53,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.65, 'n_estimators': 10}",0.7006325721740723,0.35731959342956543,0.836946689027799,0.8978092890222383,0.8146339207786878,0.9999006761118955,0.7126722686505694,0.9791560752414845,0.974841168996188,0.9663549501931287,0.9656451694872186,0.9626467449306296,0.9581914587250766,0.952045535396656,0.013664129177811044,0.027214745340645462,0.06744801458642243,0.13480379984817634,0.2687704412109001,0.40128979163267187,0.6645264733634616
54,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.65, 'n_estimators': 20}",1.4322879314422607,0.6716084480285645,0.7163337907201301,0.8347254998919232,0.7163337907201301,1.0,0.5,0.9847483477376716,0.979161372299873,0.9778410245984956,0.9729125374803069,0.9646287543832901,0.951974386339381,0.907770493469533,0.013742169375607472,0.027335352919058125,0.06824970025469483,0.1358183224195299,0.2693238171589111,0.3986860868516456,0.6336225550360759
