,model_type,classifier,parameters,train_time,test_time,accuracy,f1_score,precision,recall,auc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,p_at_30,p_at_50,r_at_1,r_at_2,r_at_5,r_at_10,r_at_20,r_at_30,r_at_50
10,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 1}",0.18352985382080078,0.1844959259033203,0.9113690849704751,0.9402289496527777,0.9029113567922975,0.9807642245135878,0.8607960089495146,1.0,1.0,1.0,0.9881737731295254,0.99032582461786,0.9803032944047412,0.9519718105903364,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.13902502518364251,0.2786555896367896,0.41375875768242576,0.6696698396169822
11,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 10}",0.9763751029968262,0.5314834117889404,0.912125307718299,0.9414237833489745,0.8945416004239534,0.993491867664203,0.8528278230702312,0.999597747385358,0.9997988736926791,0.9989541432019308,0.9985518905872888,0.9958567980691875,0.9935372279803167,0.9830493475567569,0.01406322509083089,0.02813210942717117,0.07027085149007935,0.1404851105250648,0.28021188215187154,0.4193444330001924,0.6915315050197508
12,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1}",0.18757200241088867,0.16470646858215332,0.9057456838988914,0.9336865222214676,0.9338239456552505,0.933549139228758,0.8854833677006632,1.0,0.9985921158487531,0.9994368463395013,0.9997184231697506,0.9886765888978278,0.9749668146042558,0.9811507457643481,0.014068884336340279,0.028098153954114836,0.07030480696313568,0.14064922864483706,0.27819153150501974,0.4115063779696891,0.690195923079535
13,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.7474997043609619,0.36133623123168945,0.8910918569290921,0.9286314907122091,0.8691449520642236,0.9968591187422893,0.8140118797516626,1.0,0.9997988736926791,0.9995172968624296,0.9985518905872888,0.9965607401448109,0.9920757297435003,0.9738298659715854,0.014068884336340279,0.02813210942717117,0.07031046620864506,0.1404851105250648,0.2804099557447001,0.418727575239669,0.6850460096659914
14,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1}",0.2813131809234619,0.17182493209838867,0.8871578896558382,0.9237866253718571,0.8883547650522774,0.9621622845242273,0.8324969582338528,1.0,1.0,0.990104585679807,0.9839903459372485,0.9674577634754626,0.9783054665397353,0.9525108204212321,0.014068884336340279,0.028137768672680558,0.06964833448404659,0.1384364636506661,0.2722210274926147,0.4129155301015269,0.6700490090661113
15,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 10}",0.7828655242919922,0.3593871593475342,0.9174792038744348,0.9443783196097942,0.906463886243097,0.9856028794241152,0.8678327323047532,1.0,0.9997988736926791,0.999195494770716,0.9980691874497184,0.99597747385358,0.9927461417787372,0.9791797396662966,0.014068884336340279,0.02813210942717117,0.0702878292266075,0.14041719957895213,0.28024583762492783,0.4190105375151385,0.6888094079297348
16,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.01, 'penalty': 'l1'}",1.4387526512145996,0.21337032318115234,0.9165218580553812,0.9406635006047159,0.9505920288473207,0.9309402270489299,0.9060141874027994,0.997184231697506,0.9981898632341111,0.9987127916331456,0.9980691874497184,0.995555108608206,0.9922232203912524,0.9786487747582501,0.014029269617774558,0.02808683546309606,0.07025387375355117,0.14041719957895213,0.2801269934692307,0.41878982694027234,0.6884358977261151
17,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.01, 'penalty': 'l2'}",6.537129163742065,0.10937976837158203,0.8716754356325723,0.9125555744382254,0.8848525440666795,0.9420493259838598,0.8203890756647345,0.9903459372485921,0.9921560740144811,0.9918744971842317,0.9889782783588094,0.9868664521319389,0.9818318338450812,0.9648517320718895,0.013933062444114951,0.0279170580978144,0.06977283788525314,0.1391382100938303,0.27768219940917477,0.4144039116704961,0.6787302916775135
18,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",1.7672734260559082,0.09376096725463867,0.9160311177615806,0.9402965865377741,0.9505154877618638,0.9302950730608596,0.9056359791328609,0.999597747385358,0.9997988736926791,0.9997586484312148,0.9992759452936444,0.996158487530169,0.9929472653893082,0.9792199642805426,0.01406322509083089,0.02813210942717117,0.07032744394517323,0.1405869769442338,0.2802967708345123,0.4190954261977793,0.6888377041572817
19,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",6.333021402359009,0.10909771919250488,0.8649498801306496,0.90814176821761,0.8790546409881566,0.9392197032291655,0.810824282367552,0.9875301689460981,0.9893403057119872,0.9881737731295254,0.9857602574416734,0.983266291230893,0.9771523578391279,0.9577721999646024,0.01389344772554923,0.027837828660682958,0.06951251259182126,0.1386854704530792,0.2766691944629942,0.41242883498771943,0.6737501556292516
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",1.2802386283874512,0.09618449211120605,0.9159466460716642,0.940216520564876,0.9507597236526911,0.9299045851207117,0.9057745228182068,1.0,1.0,1.0,0.9993563958165728,0.9962590506838295,0.9931483889998793,0.9792360541262409,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.14059829543525257,0.2803250670620593,0.4191803148804201,0.6888490226483005
21,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",5.753659963607788,0.09375214576721191,0.8637592315489695,0.9056761408257724,0.8915780239061301,0.9202272752996571,0.822607031435815,0.9786806114239742,0.9766693483507642,0.9768302493966211,0.9777554304102977,0.975402252614642,0.9723656159075368,0.9542485237566571,0.01376894432434268,0.02748129619359147,0.06871455897499745,0.13755928059671085,0.2744564294688232,0.4104084843408677,0.6712714060961392
22,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",2.0024571418762207,0.10938048362731934,0.916425318981191,0.9406009943194,0.9504289799809342,0.9309741825219862,0.9058225478546902,1.0,1.0,1.0,0.9993563958165728,0.996379726468222,0.9932556549255173,0.9794452221203198,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.14059829543525257,0.28035902253511563,0.41922558884449523,0.6889961630315447
23,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",5.6468071937561035,0.14063072204589844,0.8637672764718186,0.905681710584212,0.8915835069634829,0.9202329345451664,0.8226168149680576,0.9786806114239742,0.9766693483507642,0.9768302493966211,0.9777554304102977,0.9753821399839099,0.9723656159075368,0.9542485237566571,0.01376894432434268,0.02748129619359147,0.06871455897499745,0.13755928059671085,0.2744507702233138,0.4104084843408677,0.6712714060961392
24,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2}",0.09375238418579102,0.20663070678710938,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9062525140383904,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.6375083473871264
25,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10}",0.14908790588378906,0.19117307662963867,0.8397089346913164,0.8986574638044206,0.81604459860791,0.9998811558443028,0.7229802708375084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.7034555353080327
26,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2}",0.07506942749023438,0.14512848854064941,0.8397089346913164,0.8986574638044206,0.81604459860791,0.9998811558443028,0.7229802708375084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.7034555353080327
27,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10}",0.0890803337097168,0.17615866661071777,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,1.0,1.0,1.0,1.0,0.9559332260659694,0.9583942290932007,0.9750366043989638,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.26897827981573497,0.40451155052008464,0.6858948964923997
28,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",0.38909387588500977,0.28974199295043945,0.8870895078116201,0.9208515437755534,0.9176276215523637,0.9240981992280789,0.8601186943401944,1.0,1.0,1.0,0.9942477876106195,0.9875502815768302,0.9801558037569891,0.96186706569484,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.13987957125556022,0.27787461375649397,0.4136965059818225,0.6766307115935304
29,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",0.41534996032714844,0.21719574928283691,0.907020804170488,0.936045530380794,0.9157134582383734,0.9573009926316624,0.8703781255890085,1.0,1.0,1.0,0.9859613837489943,0.9859412711182622,0.9795792494066854,0.9668790526298853,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.13871376668062613,0.2774218741157429,0.4134531584249188,0.6801564215458795
30,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",0.34377026557922363,0.17188096046447754,0.8948971054367588,0.9269754143947504,0.9156971768382576,0.9385349345225295,0.8630951771997922,1.0,1.0,1.0,1.0,0.9918342719227675,0.9828776766200507,0.9629772650480282,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2790800330499938,0.4148453328202284,0.677411687473826
31,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10}",0.33125925064086914,0.18416523933410645,0.904756158388441,0.9330214191154007,0.9327259153686925,0.9333171101628731,0.8839418017226983,1.0,1.0,1.0,0.9946500402252615,0.9914923572003218,0.9893940816025529,0.9773454972566813,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1399361637106541,0.2789838258763342,0.41759572613779133,0.6875190999535942
32,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2}",0.09380316734313965,0.12495541572570801,0.8397089346913164,0.8986574638044206,0.81604459860791,0.9998811558443028,0.7229802708375084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.7034555353080327
33,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10}",0.14062976837158203,0.17188334465026855,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9568120566900417,0.8862287010667568,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4038437595499768,0.6234224853142579
34,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2}",0.12500429153442383,0.21875882148742676,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9568120566900417,0.8862287010667568,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4038437595499768,0.6234224853142579
35,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10}",0.06255078315734863,0.15620946884155273,0.8397089346913164,0.8986574638044206,0.81604459860791,0.9998811558443028,0.7229802708375084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.7034555353080327
36,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",0.4654200077056885,0.19218087196350098,0.8952309697350003,0.9276584398486842,0.9108650594523835,0.9450826815768921,0.8589005519369537,1.0,1.0,1.0,0.9923572003218021,0.9930611423974256,0.9903728831739987,0.9707808402117424,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.13961358671661894,0.27942524702606647,0.4180088510599767,0.682901155617933
